unit_id;time;fdi;sav;gdp;gdp_ppp_pc;price;pop;gg_bal;gg_debt;dep_old;dep_young;fin_depth;trade;credit
KEN;2008;0,26629133;14,2;0,232;2393,886;15,101;2,730055;-3,379;41,469;4,9115332;78,174402;36,105499;57,578599;33,902523
KEN;2009;0,31402718;14,926;3,307;2424,782;10,552;2,726488;-4,34;41,095;4,874267;78,019323;36,458712;50,863642;35,576963
KEN;2010;0,44516531;14,813;8,402;2605,348;4,309;2,099815;-4,411;44,403;4,8604742;77,854091;40,309642;54,227446;41,080909
KEN;2011;0,3333746;12,543;6,112;2750,212;14,022;2,564243;-4,117;43,049;4,8748134;77,595843;40,854573;60,448673;41,678217
KEN;2012;0,32416124;13,073;4,555;2842,109;9,378;2,992742;-5,032;41,694;4,9035445;77,292669;40,864286;55,222098;42,239174
KEN;2013;0,67693644;11,24;5,687;2972,376;5,717;2,666825;-5,714;44,175;4,9459403;76,916782;41,53439;51,276644;43,068618
KOR;2001;0,66179285;32,066;4,525;17459,125;4,067;0,739684;2,577;17,702;10,768952;28,542618;111,16222;63,911072;128,06618
KOR;2002;0,39281137;31,71;7,432;18938,81;2,762;0,55802;3,446;17,551;11,302261;28,028808;114,45479;60,153734;134,1589
KOR;2003;0,5180591;33,76;2,933;19784,519;3,515;0,496435;1,615;20,449;11,804202;27,475695;110,74761;63,393012;128,43735
KOR;2004;1,2088422;36,006;4,9;21244,697;3,591;0,375399;0,093;23,251;12,269182;26,685039;108,98247;72,761086;121,43212
KOR;2005;1,5190552;33,572;3,924;22741,889;2,754;0,20587;0,857;26,959;12,723023;25,660699;111,05149;71,184292;125,45176
KOR;2006;0,90550733;33,053;5,176;24534,81;2,242;0,484925;1,075;29,272;13,246957;25,232124;118,96451;73,55135;138,51262
KOR;2007;0,78623528;33,63;5,463;26440,401;2,535;0,466124;2,167;28,651;13,782448;24,798909;122,08026;77,243017;143,57924
KOR;2008;1,1162729;33,337;2,829;27522,982;4,674;0,719656;1,523;27,981;14,300494;24,171462;129,09892;99,933544;158,7455
KOR;2009;1,0002828;32,19;0,708;27795,7;2,757;0,474876;0,018;31,224;14,789825;23,321092;136,04579;90,412638;157,35057
KOR;2010;0,86773921;34,659;6,497;29824,734;2,939;0,462513;1,533;30,999;15,259018;22,347371;131,23524;95,654094;151,04082
KOR;2011;0,81274806;34,51;3,682;31327,127;4,026;0,744038;1,691;31,728;15,733515;21,676369;131,42368;110,00005;153,1654
KOR;2012;0,77656562;35,158;2,292;32488,727;2,187;0,450979;1,558;32,316;16,234124;20,911019;133,26312;109,88622;155,84504
KOR;2013;0,97783023;35,318;2,896;33829,016;1,302;0,431035;0,65;34,519;16,772995;20,182861;134,37344;102,77075;155,80332
KWT;2001;-0,31961539;38,149;0,209;50246,966;1,448;4,06596;27,827;36,43;2,952631;38,759273;86,05291;86,842351;87,782953
KWT;2002;0,00949018;28,281;3,014;50149,866;0,797;4,695301;19,335;32,333;2,9824554;37,946654;83,229586;81,225193;88,307777
KWT;2003;-0,14017823;36,267;17,337;57029,209;0,986;5,114866;17,308;24,615;3,0368121;37,13048;72,904227;86,556389;83,292
KWT;2004;0,03996091;47,3;10,762;60025,868;1,257;7,81382;22,212;18,616;3,1146964;36,692277;66,707872;89,296112;70,159735
KWT;2005;0,28949265;56,795;10,076;62783,801;4,12;8,255338;43,303;14,137;3,1965062;36,727771;55,466657;92,243462;61,962515
KWT;2006;0,1194435;64,717;7,52;65387,679;3,092;6,221637;31,895;10,57;3,0410176;35,305367;54,023003;89,711571;62,363857
KWT;2007;0,09729597;57,247;5,992;66615,647;5,465;6,595128;37,383;11,832;2,8775148;34,25867;58,19326;91,731377;68,840144
KWT;2008;-0,00403836;58,501;2,48;68753,321;6,3;1,227727;20,154;9,57;2,7217736;33,444419;55,401826;92,682988;65,325317
KWT;2009;1,0514942;42,273;-7,076;63577,291;4,61;1,241535;27,195;11,046;2,5901577;32,592138;81,684354;88,864099;86,814449
KWT;2010;1,1303658;50,831;-2,371;61124,427;4,496;2,745326;25,934;11,34;2,4887899;31,614514;77,493594;97,028033;71,104157
KWT;2011;2,1157976;57,1;10,606;67131,213;4,905;2,753478;33,023;8,548;2,4785836;31,398038;65,270235;99,119274;57,297354
KWT;2012;1,6504892;58,667;7,666;71612,542;3,199;2,75898;34,662;6,789;2,500116;30,843863;60,631969;101,01331;50,4018
KWT;2013;0,81536553;56,582;0,818;71385,089;2,703;2,736327;34,007;6,448;2,5388348;30,211281;65,026133;98,1076;52,841319
LSO;2001;4,1978561;42,15;3,276;1359,653;7,968;0,214708;-3,196;126,092;8,3871082;75,372529;32,766928;190,39804;5,0187214
LSO;2002;4,3166856;37,689;1,576;1398,764;12,166;0,267738;-2,828;93,359;8,4157681;74,460751;31,320138;209,89116;10,792879
LSO;2003;4,5285276;30,955;4,071;1481,004;6,401;0,267023;1,108;62,645;8,41374;73,377617;31,342327;199,44187;4,6439236
LSO;2004;4,5051553;37,695;2,398;1554,302;4,649;0,213106;7,468;55,715;8,3731736;72,282198;29,796636;186,15152;-1,8416909
LSO;2005;5,138651;33,688;3,112;1650,079;3,648;0,265746;4,357;60,263;8,2910244;71,247061;29,793601;169,74915;-1,1548692
LSO;2006;4,0755495;45,12;4,417;1786,731;6,337;-0,585575;13,928;62,585;8,1584449;69,756923;36,255615;172,64946;-5,9616538
LSO;2007;6,5315746;48,483;4,993;1921,019;9,177;0,213333;10,732;58,163;7,9711027;68,455875;36,263951;170,10111;-18,401486
LSO;2008;11,898846;51,045;5,115;2053,729;10,688;0,266028;8,608;50,825;7,757561;67,278938;36,25154;176,55155;-18,303544
LSO;2009;10,372045;33,06;4,519;2157,416;5,852;0,265323;-3,954;37,618;7,5502681;66,117328;39,626793;158,45544;-14,729965
LSO;2010;8,1222633;19,17;6,878;2328,121;3,382;0,26462;-4,227;35,245;7,3638265;64,946664;41,074155;155,76224;-6,2494678
LSO;2011;7,9360395;19,994;4,52;2477,342;5,986;0,211193;-10,583;37,98;7,2639698;63,863657;36,45877;151,85751;0,69557273
LSO;2012;3,0904709;26,45;5,282;2649,579;5,532;0,263366;5,001;40,328;7,1741324;62,821893;36,52424;147,08854;3,2688901
LSO;2013;2,0904197;24,408;3,576;2782,059;5,029;0,262674;-2,51;43,367;7,0913829;61,860296;41,770758;146,28758;1,8806772
MKD;2001;12,053249;10,991;-3,067;7060,259;5,199;0,298063;-5,882;45,214;13,843346;32,162376;29,751221;71,477814;11,639388
MKD;2002;2,6273014;10,608;1,494;7255,595;2,314;0,297177;-5,242;40,464;14,194148;31,41986;26,702271;71,533871;15,643454
MKD;2003;2,3807633;14,058;2,223;7547,113;1,105;0,197629;-0,072;36,461;14,53371;30,759384;30,203174;71,06932;16,121202
MKD;2004;5,6843765;13,142;4,674;8092,694;-0,659;0,344913;0,374;34,58;14,840298;30,078003;33,673433;80,870129;19,663456
MKD;2005;2,3220774;17,412;4,724;8729,152;-0,57;0,19656;0,213;36,745;15,101501;29,327546;35,468945;85,841003;18,55484
MKD;2006;6,2298564;20,981;5,137;9436,011;3,272;0,245158;-0,508;30,583;15,316924;28,65097;40,778312;92,551666;21,775172
MKD;2007;8,7982856;16,802;6,473;10297,871;2,794;0,146807;0,577;23,525;15,493415;27,877497;47,570332;106,09323;32,667506
MKD;2008;6,1727145;15,201;5,472;11055,824;7,219;0,195408;-0,928;20,593;15,645035;27,068787;47,807421;111,57005;40,914194
MKD;2009;2,7604508;18,988;-0,359;11077,648;-0,643;0,195027;-2,628;23,769;15,792562;26,329243;50,55765;87,176995;43,129693
MKD;2010;3,2043821;22,443;3,359;11563,94;1,698;0,194647;-2,411;24,065;15,95473;25,716619;53,756222;97,881069;47,109218
MKD;2011;4,839817;24,405;2,34;12064,072;3,897;0,145737;-2,474;27,74;16,175022;25,140639;55,447314;113,19213;45,241552
MKD;2012;3,4128103;25,978;-0,456;12215,432;3,266;0,09704;-3,807;33,681;16,388153;24,734007;57,549107;112,21505;52,128586
MKD;2013;3,8399349;26,705;2,665;12724,013;2,796;0,193799;-3,854;34,165;16,634922;24,450374;56,543599;105,69722;53,952001
MDG;2001;2,0544801;20,918;5,98;1201,604;7,917;3,070814;-4,339;97,695;5,7683736;88,465155;22,633465;61,370742;16,168023
MDG;2002;0,33343072;10,827;-12,408;1036,723;16,499;3,033109;-4,981;106,366;5,7495411;88,140422;24,272719;38,582225;18,325887
MDG;2003;0,2351848;13,878;9,785;1126,58;-1,704;2,996016;-3,867;100,765;5,712279;87,46166;23,410834;55,159238;17,910931
MDG;2004;1,2124552;21,008;5,257;1182,877;13,956;2,95954;-4,913;95,726;5,6583686;86,632666;24,366448;80,120324;15,012206
MDG;2005;1,6955574;18,893;4,756;1242,146;18,364;2,923682;-2,878;86,364;5,5908739;85,752555;20,12979;73,765182;12,836104
MDG;2006;5,3424241;21,202;5,399;1311,031;10,766;2,888443;-0,458;37,303;5,5504;84,885131;21,740909;75,497099;9,6329826
MDG;2007;10,750346;20,361;6,42;1392,034;10,288;2,853821;-2,679;32,817;5,4978857;83,982483;22,576766;82,390798;9,9661873
MDG;2008;12,052452;20,389;7,207;1479,188;9,297;2,829849;-1,964;31,797;5,4364421;83,01786;21,790606;83,449804;9,3756511
MDG;2009;15,126025;14,495;-4,726;1380,564;8,954;2,815415;-2,546;33,44;5,3680449;81,944989;23,320816;73,996676;11,667407
MDG;2010;9,2750658;13,74;0,263;1362,301;9,247;2,809498;-0,869;31,866;5,29613;80,76796;23,460311;68,022694;10,477876
MDG;2011;7,4647212;10,761;1,455;1371,64;9,483;2,801933;-2,386;32,426;5,2474778;79,680205;24,939358;69,076463;11,822238
MDG;2012;8,1705756;10,83;3,027;1399,496;5,714;2,797353;-2,612;33,657;5,1910941;78,52845;24,573627;72,976722;12,987826
MDG;2013;5,3379841;10,264;2,264;1414,47;5,826;2,791043;-3,988;34,009;5,1409879;77,361585;23,812455;73,054335;15,636036
MYS;2001;0,59702932;33,964;0,518;12805,365;1,427;2,637811;-4,423;38,505;6,2688409;51,962415;138,4607;203,36464;146,5313
MYS;2002;3,1765624;32,511;5,391;13368,353;1,793;2,473002;-4,016;40,094;6,4103364;50,683292;133,10447;199,35623;143,64128
MYS;2003;2,2441967;35,223;5,789;14086,428;1,074;2,369883;-4,662;41,981;6,5155293;49,207961;132,31127;194,19513;139,84795
MYS;2004;3,7067898;34,9;6,783;15106,422;1,42;2,28414;-3,401;42,556;6,594122;47,603244;131,71109;210,37382;127,48333
MYS;2005;2,7343871;36,234;4,976;16014,814;3,039;2,184043;-2,874;41,357;6,6852407;45,967743;124,96412;203,85446;117,65565
MYS;2006;4,7271806;37,976;5,584;17198,399;3,621;1,331877;-2,639;40,225;6,8424544;45,042083;129,33866;202,57799;114,57676
MYS;2007;4,6868533;37,898;6,299;18582,231;2,027;0,993852;-2,608;39,907;6,9770923;43,90307;125,20257;192,4664;109,42806
MYS;2008;3,2808113;37,643;4,832;19502,463;5,429;1,828204;-3,453;39,92;7,0655657;42,648003;119,58993;176,66787;110,84822
MYS;2009;0,05669231;33,967;-1,514;19020,946;0,597;1,731303;-6,52;51,124;7,1158827;41,39742;139,16562;162,55897;131,05359
MYS;2010;4,3976321;33,468;7,528;20335,809;1,72;1,789323;-4,527;51,94;7,1626981;40,22587;133,56442;169,66213;127,01895
MYS;2011;5,2257123;34,082;5,294;21498,366;3,174;1,640945;-3,618;52,636;7,3593362;38,810546;137,88203;166,6196;128,11718
MYS;2012;3,1918045;30,915;5,473;22736,321;1,664;1,556877;-3,755;54,552;7,5929805;37,754093;141,05954;158,93678;133,88665
MYS;2013;3,6986654;29,424;4,713;23848,748;2,105;1,44623;-4,282;55,894;7,8540645;36,900528;143,79341;154,08292;142,61208
MDV;2001;2,3229229;21,125;11,927;6027,476;0,673;2,197891;-3,599;36,968;6,7738677;68,930371;30,066791;104,08117;27,870546
MDV;2002;2,7137526;21,613;5,381;6344,202;0,927;1,79538;-3,607;40,468;6,9140405;64,795976;33,936854;104,41036;28,996618
MDV;2003;3,0452687;24,141;12,887;7188,833;-2,803;1,413451;-3,474;37,784;7,0375305;60,913552;34,715531;107,19573;23,408493
MDV;2004;4,4029229;17,825;11,898;8139,373;6,339;1,393751;-2,303;35,642;7,1393713;57,316759;39,579847;117,35355;27,988814
MDV;2005;4,7321677;20,62;-8,022;7615,037;2,46;1,715308;-8,11;43,476;7,2163967;54,047623;47,003169;120,83499;48,848259
MDV;2006;4,3281273;19,523;19,577;9221,665;3,5;1,686381;-4,832;39,069;7,2948717;51,230719;42,427391;123,66521;51,504382
MDV;2007;7,584889;-5,208;10,845;10290,602;6,795;1,98682;-3,379;40,03;7,3576544;48,695742;44,471407;196,99897;63,249998
MDV;2008;8,5587728;1,185;13,318;11709,089;12,028;1,626052;-10,646;40,107;7,3999684;46,488886;44,674985;191,08275;69,383768
MDV;2009;7,2917595;9,556;-1,754;11399,782;4,545;1,600034;-19,364;52,423;7,4104932;44,659381;49,966685;147,35981;77,575998
MDV;2010;9,2806891;6,875;6,592;12096,707;6,15;1,574836;-14,925;59,629;7,3903672;43,21327;53,202705;158,6561;85,30626
MDV;2011;17,2118;3,139;6,64;12948,937;11,258;1,550419;-7,679;59,886;7,2974489;42,236442;53,052122;185,78011;79,726987
MDV;2012;8,9947994;12,634;1,625;13180,513;10,889;1,829319;-7,863;62,797;7,1845364;41,524886;51,36151;204,78957;73,543263
MDV;2013;13,33815;15,608;-4,77;12545,869;3,997;1,499278;-8,15;66,651;7,0733066;41,054794;56,957406;219,25518;73,862286
MUS;2001;-0,61005826;28,679;3,214;9250,31;5,391;0,923213;-5,851;44,801;9,1439087;37,129163;80,352983;130,99054;74,421522
MUS;2002;0,67277274;27,606;1,627;9487,64;6,414;0,666114;-5,484;52,532;9,2778201;36,893471;83,733637;120,60171;74,112454
MUS;2003;1,1164437;25,968;5,984;10181,934;3,931;0,661706;-5,096;59,103;9,4053081;36,853157;95,554511;112,06553;98,315776
MUS;2004;0,21759173;23,115;4,299;10843,521;4,703;0,657357;-4,595;51,697;9,5112036;36,614675;101,23259;110,41359;102,23956
MUS;2005;0,6648369;18,284;1,453;11287,931;4,921;0,571663;-4,7;53,53;9,592188;36,000398;102,20739;125,71304;107,19951
MUS;2006;1,5859407;18,017;4,514;12103,354;8,93;0,48741;-4,385;51,015;9,7844372;35,382223;97,225056;131,38247;102,13792
MUS;2007;4,3732232;22,086;5,891;13097,543;8,827;0,485045;-3,273;47,283;9,9669453;34,364212;98,082123;125,03504;99,259047
MUS;2008;3,9178635;18,255;5,511;14039,583;9,731;0,322061;-2,796;44,03;10,172094;33,14821;99,999154;119,0317;107,94047
MUS;2009;2,9053827;14,985;3,049;14538,858;2,516;0,240867;-3,568;52,118;10,448559;32,038219;99,45903;107,27597;99,702353
MUS;2010;4,4242404;14,27;4,1;15283,497;2,929;0,240288;-3,199;51,92;10,829811;31,158801;100,35478;116,25932;103,23722
MUS;2011;3,851262;13,073;3,886;16179,292;6,526;0,159872;-3,203;52,112;11,244449;30,141476;98,924393;119,77673;105,66267
MUS;2012;5,147818;18,425;3,229;16962,251;3,852;0,31898;-1,845;51,484;11,735674;29,325371;100,51833;121,3044;113,72371
MUS;2013;2,1678937;19,75;3,186;17748,789;3,545;0,238569;-3,502;53,88;12,284013;28,635902;99,83636;120,78027;122,38251
MEX;2001;4,1204118;18,512;-0,605;12050,718;6,367;1,208721;-3,068;41,111;8,316416;55,621928;26,304851;48,528047;28,455546
MEX;2002;3,2272941;18,002;0,132;12098,365;5,037;1,261024;-3,355;43,466;8,3697434;54,723034;26,133177;48,371084;31,923269
MEX;2003;2,6012209;20,746;1,423;12359,556;4,551;1,251049;-2,316;44,747;8,424187;53,828259;26,587787;51,23527;32,610301
MEX;2004;3,2223272;21,774;4,296;13090,994;4,694;1,168605;-1,246;40,845;8,4935401;52,953259;26,607247;54,226413;31,347353
MEX;2005;2,8557503;21,252;3,033;13766,095;3,99;1,12618;-1,232;39,019;8,5844527;52,102464;26,941129;54,576446;31,407109
MEX;2006;2,1616724;22,67;5,001;14725,484;3,633;1,169919;-0,97;37,752;8,6788354;51,005593;25,752611;56,362299;34,343317
MEX;2007;3,0871143;21,986;3,148;15397,39;3,969;1,26392;-1,15;37,534;8,7950436;49,932079;26,213849;57,064752;36,941546
MEX;2008;2,5946175;22,586;1,4;15703,477;5,13;1,36411;-0,819;42,827;8,922297;48,866974;26,558543;58,071087;37,015408
MEX;2009;1,9714764;21,968;-4,7;14872,59;5,296;1,378545;-4,957;43,924;9,0465105;47,796424;30,017494;56,034794;43,095392
MEX;2010;2,4814261;21,581;5,11;15623,904;4,156;1,270594;-3,915;42,229;9,1634039;46,723209;30,821686;60,946535;44,408437
MEX;2011;1,9959168;21,13;4,045;16391,585;3,406;1,21144;-3,394;43,199;9,2649087;45,690726;30,943388;63,776523;44,864774
MEX;2012;1,5969842;21,672;4,018;17161,056;4,112;1,177293;-3,774;43,171;9,3592454;44,680867;31,714646;66,399579;46,650394
MEX;2013;3,5354909;19,251;1,387;17482,234;3,804;1,139947;-3,742;46,357;9,4666431;43,701318;33,288787;64,370867;49,467482
MDA;2001;3,6835002;21,914;6,141;1998,15;9,641;-0,247287;-0,253;74,615;14,092194;33,153574;25,14167;123,38848;27,481515
MDA;2002;5,0577134;27,163;7,81;2191,671;5,219;-0,192758;-0,834;69,16;14,124629;31,214724;28,987031;130,67434;29,068679
MDA;2003;3,7230523;18,032;6,623;2389,687;11,667;-0,276015;0,658;57,948;14,116599;29,246257;30,861732;140,72784;29,50095
MDA;2004;3,374988;20,475;7,363;2644,164;12,426;-0,304499;0,772;43,647;14,037093;27,430819;36,754105;132,70719;32,00578
MDA;2005;6,3814853;20,055;7,501;2939,67;11,851;-0,194256;1,545;35,928;13,872296;25,875184;42,034611;142,81606;31,52264
MDA;2006;7,5897687;19,934;4,785;3184,259;12,707;-0,278164;-0,282;30,904;13,945906;24,871877;43,700988;137,15364;34,509288
MDA;2007;12,179078;18,641;2,998;3375,283;12,382;-0,251011;0,304;24,609;13,968297;24,051979;51,178096;144,59331;40,170342
MDA;2008;12,000549;20,173;7,838;3719,95;12,704;-0,223651;-0,927;19,257;13,951288;23,416033;50,349641;134,42257;39,760319
MDA;2009;2,484639;12,017;-5,99;3528,834;0,006;-0,140036;-6,337;29,125;13,903952;22,917028;54,086664;110,36333;41,380101
MDA;2010;3,647702;15,194;7,094;3829,429;7,358;-0,112171;-2,489;26,852;13,836284;22,520845;51,660974;117,77043;36,336023
MDA;2011;4,2966661;11,582;6,816;4178,694;7,65;-0,112296;-2,384;24,149;13,788562;22,071965;49,87827;130,80042;39,011119
MDA;2012;2,8123379;14,625;-0,733;4225,514;4,558;0;-2,151;24,538;13,636692;21,702839;56,247824;127,42476;43,459529
MDA;2013;3,1187112;19,569;9,4;4698,127;4,569;-0,028094;-1,756;23,793;13,431142;21,420132;62,463935;123,93991;45,814404
MAR;2001;0,38128423;27,015;7,32;3945,81;0,613;1,281017;-4,102;65,404;8,6569991;53,115399;74,662951;61,353605;70,02269
MAR;2002;0,19586485;25,787;3,121;4081,625;2,779;1,213431;-4,728;64,253;8,7509265;51,589592;77,648334;62,411938;70,718425
MAR;2003;4,6418302;26,68;5,961;4361,03;1,163;1,141312;-4,053;61,609;8,8452823;50,214824;77,788103;60,157939;68,167495
MAR;2004;1,3820566;27,253;4,797;4645,618;1,493;1,078178;-3,586;58,906;8,9372925;48,909425;80,03351;63,694544;67,6902
MAR;2005;2,8066246;27,332;3,292;4898,419;0,983;1,106457;-5,904;61,642;9,0285253;47,654271;88,399977;70,22906;72,567727
MAR;2006;3,7489087;26,594;7,575;5371,906;3,285;1,100904;-1,948;56,783;9,0801831;46,394922;96,047547;73,880217;77,684737
MAR;2007;3,7565375;31,394;3,532;5647,61;2,036;1,092159;-0,126;51,988;9,1246856;45,25922;106,92294;80,612702;90,419601
MAR;2008;2,7748666;31,944;5,923;6033,746;3,891;1,083567;0,677;45,443;9,1574401;44,24085;107,8684;88,347272;97,860611
MAR;2009;2,1673996;29,719;4,244;6269,797;0,972;1,075125;-1,763;46,126;9,1705879;43,35461;107,33517;68,396025;99,932451
MAR;2010;1,3667774;29,7;3,816;6518,85;0,994;1,063689;-4,256;48,998;9,1648061;42,617858;110,30149;76,305019;104,24513
MAR;2011;2,5414141;27,899;5,246;6929,339;0,907;1,049387;-6,575;52,547;9,1452915;42,087844;112,65518;84,261039;111,13403
MAR;2012;2,9633363;25,508;3,01;7194,517;1,287;1,035414;-7,252;58,3;9,1074437;41,633791;113,99176;86,221581;115,45252
MAR;2013;3,234293;26,789;4,725;7580,154;1,881;1,012628;-5,158;61,491;9,0863925;41,282418;112,34604;80,508163;115,53512
MOZ;2001;6,2678073;11,799;12,706;499,756;9,061;2,752319;-5,485;123,395;6,0638815;87,244685;24,400986;61,870145;9,1622058
MOZ;2002;8,2732064;20,014;9,231;538,943;16,769;2,802892;-4,025;75,741;6,1152823;87,840076;28,38546;76,189077;12,224484
MOZ;2003;7,2157005;16,757;6,872;571,101;13,455;2,82212;-3,127;74,898;6,1548875;88,344987;29,337195;76,505165;10,245723
MOZ;2004;4,2945639;16,365;8,536;619,28;12,634;2,808281;-3,726;59,678;6,1849328;88,715492;26,797966;72,665986;8,141262
MOZ;2005;1,8608113;8,582;7,737;669,928;6,428;2,755367;-2,404;70,124;6,2069793;88,918981;28,861393;75,672522;8,3026721
MOZ;2006;2,6124407;14,563;9,1;733,215;13,245;2,709277;-3,532;46,582;6,2815904;89,630439;29,962358;85,579388;8,0767782
MOZ;2007;4,5712032;10,063;7,444;787,454;8,161;2,669385;-2,577;36,645;6,3425023;90,09304;28,486529;70,282915;8,8705798
MOZ;2008;5,059784;5,911;5,776;827,221;10,326;2,635128;-2,22;37,803;6,390253;90,334835;30,061552;63,444036;12,482957
MOZ;2009;8,390081;4,96;6,477;864,754;3,255;2,593155;-4,969;42,472;6,4251183;90,386579;36,302148;67,452662;20,379626
MOZ;2010;12,43345;7,136;7,117;913,898;12,699;2,560992;-3,926;43,139;6,4482556;90,265678;38,822223;68,479665;23,329131
MOZ;2011;27,619974;13,712;7,436;977,087;10,351;2,52959;-4,786;37,594;6,4881492;90,23333;37,486535;70,411278;24,139512
MOZ;2012;37,732365;14,239;7,078;1039,221;2,091;2,498925;-3,85;40,755;6,5123321;90,001588;43,898632;66,367028;27,792916
MOZ;2013;43,328829;18,526;7,444;1107,094;4,208;2,472842;-2,688;52,207;6,5238992;89,583702;46,510483;66,070166;29,578737
NAM;2001;1,018882;22,599;2,393;5620,794;10,212;0,109349;-2,155;22,216;5,9133412;71,80395;37,708142;88,847589;43,460468
NAM;2002;1,5242105;21,034;6,68;5989,735;12,716;1,626052;-1,576;21,784;5,918038;71,583118;35,093893;94,076285;42,147074
NAM;2003;0,67443089;24,752;3,477;6218,063;7,215;1,65293;-4,565;24,945;5,9068639;71,225805;36,528837;95,858282;46,500666
NAM;2004;1,3350289;25,845;6,632;6699,636;4,137;1,678068;-2,85;27,49;5,8842771;70,700026;37,071825;81,891255;49,603539
NAM;2005;5,4089289;24,235;4,67;7112,119;2,282;1,752622;-0,525;26,049;5,8531083;70,020043;37,616612;80,762035;55,590734
NAM;2006;7,6424903;35,801;3,948;7486,114;4,961;1,772647;2,956;23,897;5,865658;69,030732;41,678683;87,028188;52,560751
NAM;2007;7,6629232;32,297;3,646;7970,333;6,548;-0,050213;5,966;19,389;5,8720336;67,985862;40,284915;106,30231;48,865129
NAM;2008;8,8604336;32,471;2,647;8218,595;9,095;1,495541;4,319;18,243;5,8723981;66,929036;41,82862;121,56105;45,65934
NAM;2009;5,599487;25,663;0,296;8182,764;9,452;1,473504;-0,132;15,947;5,8674292;65,957686;63,467448;125,49105;45,879309
NAM;2010;6,8032905;20,61;6,04;8653,083;4,875;1,500149;-4,533;15,502;5,8585857;65,147835;62,479941;108,49991;51,781966
NAM;2011;5,9985281;19,309;5,121;9146,873;5,006;1,477977;-6,673;23,252;5,8621038;64,105749;64,03734;102,98814;51,448999
NAM;2012;8,4360687;21,231;5,147;9659,668;6,722;1,409798;-2,269;24,126;5,8638071;63,262533;57,373824;103,6646;49,730421
NAM;2013;6,9885902;20,941;5,117;10176,813;5,601;1,390198;-3,396;23,811;5,8673755;62,579429;55,227359;106,90865;50,348874
NPL;2001;0,34709152;23,962;5,629;1312,895;2,435;2,011212;-2,71;57,907;6,9863982;73,785731;51,525896;55,837174;42,682806
NPL;2002;-0,09837487;23,933;0,12;1309,86;2,896;1,87618;-2,824;59,103;7,1612336;73,243925;50,83245;46,230719;35,423365
NPL;2003;0,2334435;24,185;3,945;1364,751;4,743;1,739747;-0,393;60,426;7,3593856;72,667138;52,294335;44,247884;39,596318
NPL;2004;-0,00573756;27,143;4,683;1444,596;3,963;1,601717;-0,169;58,542;7,5824859;72,054212;54,232255;46,147287;41,908882
NPL;2005;0,03015629;28,746;3,479;1520,368;4,539;1,473719;0,269;51,926;7,8287194;71,369337;54,198726;44,062947;42,224984
NPL;2006;-0,07350943;28,593;3,365;1598,201;7,963;1,343146;0,261;49,547;7,982736;69,892498;57,135336;44,761972;44,583774
NPL;2007;0,05560642;30,079;3,412;1676,044;6,203;1,225201;-0,778;43,214;8,140538;68,505964;60,860186;44,579357;50,020384
NPL;2008;0,00793216;30,682;6,105;1792,564;6,687;1,145628;-0,411;41,927;8,2975606;67,170543;75,400096;46,036206;64,612858
NPL;2009;0,29771539;35,717;4,533;1867,033;12,622;1,121351;-2,577;39,338;8,447614;65,779477;80,663112;47,079448;69,067912
NPL;2010;0,54829467;34,629;4,816;1958,651;9,523;1,127543;-0,775;35,437;8,5930784;64,249947;73,242161;45,984906;67,354708
NPL;2011;0,49711469;29,053;3,422;2043,86;9,613;1,148118;-0,979;33,187;8,6324021;61,966618;75,841523;41,828255;66,731061
NPL;2012;0,48800647;34,865;4,781;2155,787;8,31;1,164209;-0,631;34,459;8,6656066;59,544147;77,961404;43,658207;68,268548
NPL;2013;0,38580358;33,068;4,129;2255,493;9,863;1,143614;2,052;31,949;8,7182565;57,112559;85,583857;48,213356;69,104053
NLD;2001;12,199176;27,722;2,128;34464,903;5,111;0,75066;-0,364;50,7;20,133174;27,168151;80,587441;122,62468;138,6444
NLD;2002;5,4808009;26,546;0,103;34806,466;3,866;0,639853;-2,104;50,5;20,288492;27,181553;83,517689;116,25533;144,29267
NLD;2003;3,580333;27,452;0,285;35434,888;2,236;0,469513;-3,04;52;20,442064;27,19088;90,169463;113,53806;151,05302
NLD;2004;0,67776418;28,722;2,028;37017,771;1,38;0,350694;-1,744;52,4;20,602841;27,147435;91,745558;119,4174;160,23386
NLD;2005;6,5976994;28,205;2,156;38941,65;1,502;0,233115;-0,277;51,822;20,778938;27,021842;100,5741;124,73495;167,73512
NLD;2006;52,144735;30,461;3,52;41484,982;1,651;0,159187;0,187;47,373;21,1173;26,913203;103,67575;130,43296;167,40763
NLD;2007;88,096334;30,817;3,696;44065,722;1,583;0,219995;0,175;45,295;21,479912;26,678551;99,203582;133,35787;185,58472
NLD;2008;20,959258;27,558;1,708;45519,874;2,21;0,389912;0,194;58,459;21,90884;26,37662;102,06676;135,55051;183,25826
NLD;2009;11,179693;27,185;-3,773;43910,913;0,974;0,509463;-5,46;60,758;22,466356;26,099888;108,33544;120,31668;207,19501
NLD;2010;13,836002;28,073;1,401;44839,456;0,93;0,512899;-5,046;59,006;23,187552;25,897305;108,4309;135,54501;218,26759
NLD;2011;37,130786;29,367;1,664;46309,036;2,477;0,468357;-4,329;61,262;23,984567;25,687139;110,15461;146,17322;227,41314
NLD;2012;28,827733;29,326;-1,057;46491,077;2,822;0,370725;-3,926;66,106;24,931324;25,580264;109,97567;154,98374;240,83001
